seqname,tax_id
AOM86175.1,Acinetobacter_baumannii_CA-17
QEY04848.1,Acinetobacter_baumannii_CAM180-1
QBY13362.1,Acinetobacter_baumannii_CIAT758
AGH37129.1,Acinetobacter_baumannii_D1279779
AVP34417.1,Acinetobacter_baumannii_DS002
AVP34135.1,Acinetobacter_baumannii_DS002
AVP33358.1,Acinetobacter_baumannii_DS002
QFH44887.1,Acinetobacter_baumannii_E47
QBR77204.1,Acinetobacter_baumannii_EC
QBR76176.1,Acinetobacter_baumannii_EC
AYY54412.1,Acinetobacter_baumannii_FDAARGOS_533
ARG34907.1,Acinetobacter_baumannii_HWBA8
CRL96218.1,Acinetobacter_baumannii_isolate_CIP70.10
QDM67156.1,Acinetobacter_baumannii_J9
QER73769.1,Acinetobacter_baumannii_K09-14
AIY36697.1,Acinetobacter_baumannii_LAC-4
QCO89737.1,Acinetobacter_baumannii_MC75
QBC47993.1,Acinetobacter_baumannii_NCIMB_8209
QEI76793.1,Acinetobacter_baumannii_PG20180064
QEI74482.1,Acinetobacter_baumannii_PG20180064
ANS20073.1,Acinetobacter_baumannii_PR07
ACV90434.1,Acinetobacter_baumannii_S1
CAP02753.1,Acinetobacter_baumannii_SDF
QCP39535.1,Acinetobacter_baumannii_SP304
QCP37351.1,Acinetobacter_baumannii_SP304
QCO78294.1,Acinetobacter_baumannii_TG29392
QCO77171.1,Acinetobacter_baumannii_TG29392
AFU36187.1,Acinetobacter_baumannii_TYTH-1
AXQ90935.1,Acinetobacter_baumannii_WM99c
AZM37876.1,Acinetobacter_baumannii_WPB103
AYC00317.1,Acinetobacter_baumannii_XH906
QGW10997.1,Acinetobacter_baumannii_XL380
QGW12041.1,Acinetobacter_baumannii_XL380
AHB90955.1,Acinetobacter_baumannii_ZW85-1
AHB89858.1,Acinetobacter_baumannii_ZW85-1
CAG67919.1,Acinetobacter_baylyi_ADP1
CAG70179.1,Acinetobacter_baylyi_ADP1
ATZ62690.1,Acinetobacter_bereziniae_XH901
ATZ63843.1,Acinetobacter_bereziniae_XH901
BCU64515.1,Acinetobacter_bouvetii_JCM_18991
BCU65506.1,Acinetobacter_bouvetii_JCM_18991
UGQ25459.1,Acinetobacter_calcoaceticus_ACa13
UGQ27536.1,Acinetobacter_calcoaceticus_ACa13
UGQ26447.1,Acinetobacter_calcoaceticus_ACa13
UGQ29023.1,Acinetobacter_calcoaceticus_ARu19
UGQ31117.1,Acinetobacter_calcoaceticus_ARu19
UGQ30004.1,Acinetobacter_calcoaceticus_ARu19
AQZ82326.1,Acinetobacter_calcoaceticus_CA16
AQZ83506.1,Acinetobacter_calcoaceticus_CA16
QSB53594.1,Acinetobacter_calcoaceticus_FDAARGOS_1218
QSB52514.1,Acinetobacter_calcoaceticus_FDAARGOS_1218
SCD16515.1,Acinetobacter_calcoaceticus_NCTC7364
SCD17640.1,Acinetobacter_calcoaceticus_NCTC7364
AXY57472.1,Acinetobacter_chinensis_WCHAc010005
UUM29025.1,Acinetobacter_colistiniresistens_C-214
UUM26954.1,Acinetobacter_colistiniresistens_C-214
QCO21827.1,Acinetobacter_cumulans_WCHAc060092
QCO22166.1,Acinetobacter_cumulans_WCHAc060092
AWL29404.1,Acinetobacter_defluvii_WCHA30
AWL29679.1,Acinetobacter_defluvii_WCHA30
QHH96069.1,Acinetobacter_dispersus_NCCP_16014
QHH96532.1,Acinetobacter_dispersus_NCCP_16014
ALH94878.1,Acinetobacter_equi_114
BAP35883.1,Acinetobacter_guillouiae_NBRC_110550
BAP37176.1,Acinetobacter_guillouiae_NBRC_110550
QHH94455.1,Acinetobacter_gyllenbergii_NCCP_16015
QHH94697.1,Acinetobacter_gyllenbergii_NCCP_16015
QHH95772.1,Acinetobacter_gyllenbergii_NCCP_16015
QHI32349.1,Acinetobacter_haemolyticus_11616
AZN68797.1,Acinetobacter_haemolyticus_sz1652
QBQ15911.1,Acinetobacter_haemolyticus_TJR01
APR70021.1,Acinetobacter_haemolyticus_TJS01
UDM38990.1,Acinetobacter_haemolyticus_w12
UDM37557.1,Acinetobacter_haemolyticus_w12
ATZ67590.1,Acinetobacter_haemolyticus_XH900
QIZ62472.1,Acinetobacter_indicus_80-1-2
QIZ62915.1,Acinetobacter_indicus_80-1-2
QIZ59696.1,Acinetobacter_indicus_94-2
QIZ59209.1,Acinetobacter_indicus_94-2
QIC69508.1,Acinetobacter_indicus_B18
QIC69032.1,Acinetobacter_indicus_B18
UNW10340.1,Acinetobacter_indicus_BDT201
UNW09018.1,Acinetobacter_indicus_BDT201
UNW09496.1,Acinetobacter_indicus_BDT201
UNW05050.1,Acinetobacter_indicus_BDT2076
UNW03697.1,Acinetobacter_indicus_BDT2076
QOW43541.1,Acinetobacter_indicus_C15_T
QOW43002.1,Acinetobacter_indicus_C15_T
QIC79685.1,Acinetobacter_indicus_CMG3-2
QSQ92951.1,Acinetobacter_indicus_GXNN15X4
QSQ92114.1,Acinetobacter_indicus_GXNN15X4
QSQ96881.1,Acinetobacter_indicus_GXNN62X4
QSQ94805.1,Acinetobacter_indicus_GXNN62X4
QFS18064.1,Acinetobacter_indicus_HY20
QSG83953.1,Acinetobacter_indicus_LYS68A
QIC72831.1,Acinetobacter_indicus_MMS9-2
UBQ38578.1,Acinetobacter_johnsonii_CSUSB1
QPF34271.1,Acinetobacter_johnsonii_E10B
QXW24743.1,Acinetobacter_johnsonii_MR1
QXW25272.1,Acinetobacter_johnsonii_MR1
APU49450.1,Acinetobacter_junii_65
APU49400.1,Acinetobacter_junii_65
APU48485.1,Acinetobacter_junii_65
UOB51700.1,Acinetobacter_junii_A2-1
UOB53921.1,Acinetobacter_junii_A2-1
UOB53553.1,Acinetobacter_junii_A2-1
USR74854.1,Acinetobacter_junii_AJ6079
USR74160.1,Acinetobacter_junii_AJ6079
USR72255.1,Acinetobacter_junii_AJ6079
QXR11831.1,Acinetobacter_junii_AJ_068
QXR28630.1,Acinetobacter_junii_AJ_351
QXR26559.1,Acinetobacter_junii_AJ_351
QQV66895.1,Acinetobacter_junii_CAM121
ATU46037.1,Acinetobacter_junii_lzh-X15
ATU45987.1,Acinetobacter_junii_lzh-X15
ATU45135.1,Acinetobacter_junii_lzh-X15
QUY35919.1,Acinetobacter_junii_YR7
QUY37790.1,Acinetobacter_junii_YR7
ARD28451.1,Acinetobacter_lactucae_OTEC-02
ARD29828.1,Acinetobacter_lactucae_OTEC-02
ARD27434.1,Acinetobacter_lactucae_OTEC-02
QIO10317.1,Acinetobacter_lanii_185
QIO08566.1,Acinetobacter_lanii_185
QIO07688.1,Acinetobacter_lanii_185
AOA58135.1,Acinetobacter_larvae_BRTC-1
AOA59844.1,Acinetobacter_larvae_BRTC-1
AOA58085.1,Acinetobacter_larvae_BRTC-1
UVB00847.1,Acinetobacter_lwoffii_ED23-35
QKU21621.1,Acinetobacter_lwoffii_FDAARGOS_557
QXX87189.1,Acinetobacter_lwoffii_H7
VFB24307.1,Acinetobacter_lwoffii_NCTC5866
AUC07895.1,Acinetobacter_lwoffii_ZS207
AZC08907.1,Acinetobacter_nosocomialis_2010S01-197
AZC05505.1,Acinetobacter_nosocomialis_2014S01-097
AJB47871.1,Acinetobacter_nosocomialis_6411
AJB49072.1,Acinetobacter_nosocomialis_6411
AJB46711.1,Acinetobacter_nosocomialis_6411
QGA43278.1,Acinetobacter_nosocomialis_AC1530
QGA44520.1,Acinetobacter_nosocomialis_AC1530
QGA45677.1,Acinetobacter_nosocomialis_AC1530
AVF43808.1,Acinetobacter_nosocomialis_FDAARGOS_129
AVF45123.1,Acinetobacter_nosocomialis_FDAARGOS_129
QEH28077.1,Acinetobacter_nosocomialis_J1A
QCA00306.1,Acinetobacter_nosocomialis_KAN01
QBZ99295.1,Acinetobacter_nosocomialis_KAN01
QBF77900.1,Acinetobacter_nosocomialis_KAN02
QCP65288.1,Acinetobacter_nosocomialis_M2
QCP63320.1,Acinetobacter_nosocomialis_M2
QPF39835.1,Acinetobacter_nosocomialis_WM98B
ADI90163.1,Acinetobacter_oleivorans_DR1
ADI91820.1,Acinetobacter_oleivorans_DR1
ADI89030.1,Acinetobacter_oleivorans_DR1
QOW45278.1,Acinetobacter_piscicola_YH12207_T
QOW45603.1,Acinetobacter_piscicola_YH12207_T
QOW46519.1,Acinetobacter_piscicola_YH12207_T
QOW47837.1,Acinetobacter_piscicola_YH12207_T
AXJ89488.1,Acinetobacter_pittii_2010C01-170
AZB95950.1,Acinetobacter_pittii_2012N21-164
AZB91775.1,Acinetobacter_pittii_2014N05-125
AZB94052.1,Acinetobacter_pittii_2014S07-126
QIT17440.1,Acinetobacter_pittii_A1254
QIT18783.1,Acinetobacter_pittii_A1254
QIT16353.1,Acinetobacter_pittii_A1254
UTD34913.1,Acinetobacter_pittii_AbW39
UTD33570.1,Acinetobacter_pittii_AbW39
UTD32867.1,Acinetobacter_pittii_AbW39
QDB82371.1,Acinetobacter_pittii_AP007
QDB81068.1,Acinetobacter_pittii_AP007
QDB83502.1,Acinetobacter_pittii_AP007
UFN52728.1,Acinetobacter_pittii_AP2044
UFN54923.1,Acinetobacter_pittii_AP2044
UFN53692.1,Acinetobacter_pittii_AP2044
QEI27719.1,Acinetobacter_pittii_AP43
AMM30003.1,Acinetobacter_pittii_AP_882
AMM28768.1,Acinetobacter_pittii_AP_882
QEA25834.1,Acinetobacter_pittii_C54
QEA23807.1,Acinetobacter_pittii_C54
AMX19966.1,Acinetobacter_pittii_IEC338SC
AMX18530.1,Acinetobacter_pittii_IEC338SC
AMX17327.1,Acinetobacter_pittii_IEC338SC
QRF06605.1,Acinetobacter_pittii_JXA13
ADY82235.1,Acinetobacter_pittii_PHEA-2
ADY80802.1,Acinetobacter_pittii_PHEA-2
ADY83405.1,Acinetobacter_pittii_PHEA-2
AZP28865.1,Acinetobacter_pittii_ST220
AZP27733.1,Acinetobacter_pittii_ST220
AVZ04436.1,Acinetobacter_pittii_WCHAP005046
AVZ06757.1,Acinetobacter_pittii_WCHAP005046
BBQ48280.1,Acinetobacter_pittii_WP2-W18-ESBL-11
AUM25763.1,Acinetobacter_pittii_XJ88
AUM28197.1,Acinetobacter_pittii_XJ88
AQV17077.1,Acinetobacter_pittii_YMC2010/8/T346
AQV14633.1,Acinetobacter_pittii_YMC2010/8/T346
QMU04360.1,Acinetobacter_radioresistens_FDAARGOS_731
APX62260.1,Acinetobacter_schindleri_ACE
APX61567.1,Acinetobacter_schindleri_ACE
UOH74286.1,Acinetobacter_schindleri_BDT2091
UOH74904.1,Acinetobacter_schindleri_BDT2091
QIC67823.1,Acinetobacter_schindleri_HZE23-1
QIC68493.1,Acinetobacter_schindleri_HZE23-1
QIC60401.1,Acinetobacter_schindleri_HZE33-1
QIC61077.1,Acinetobacter_schindleri_HZE33-1
AWD70803.1,Acinetobacter_schindleri_SGAir0122
AWD70185.1,Acinetobacter_schindleri_SGAir0122
QOD71861.1,Acinetobacter_seifertii_AS42
QOD74032.1,Acinetobacter_seifertii_AS42
QOD73085.1,Acinetobacter_seifertii_AS42
QPV60543.1,Acinetobacter_seifertii_S21
QPV58455.1,Acinetobacter_seifertii_S21
QPV59418.1,Acinetobacter_seifertii_S21
QIO06238.1,Acinetobacter_shaoyimingii_323-1
QIO06650.1,Acinetobacter_shaoyimingii_323-1
QIO04594.1,Acinetobacter_shaoyimingii_323-1
APV36058.1,Acinetobacter_soli_GFJ2
APV37576.1,Acinetobacter_soli_GFJ2
QOW98429.1,Acinetobacter_sp._Ac-14
QOX00498.1,Acinetobacter_sp._Ac-14
AUX89583.1,Acinetobacter_sp._ACNIH1
AUX86682.1,Acinetobacter_sp._ACNIH2
URM42197.1,Acinetobacter_sp._AS23
URM40157.1,Acinetobacter_sp._AS23
URM41116.1,Acinetobacter_sp._AS23
UNT60000.1,Acinetobacter_sp._ASP199
QVR67125.1,Acinetobacter_sp._BHS4
QVR69206.1,Acinetobacter_sp._BHS4
QVR68137.1,Acinetobacter_sp._BHS4
QER39195.1,Acinetobacter_sp._C16S1
QER39310.1,Acinetobacter_sp._C16S1
USA49230.1,Acinetobacter_sp._C26G
USA51320.1,Acinetobacter_sp._C26G
USA53757.1,Acinetobacter_sp._C32I
USA53497.1,Acinetobacter_sp._C32I
USA54944.1,Acinetobacter_sp._C32I
QQN38882.1,Acinetobacter_sp._CS-2
AYX97744.1,Acinetobacter_sp._FDAARGOS_493
QKW82907.1,Acinetobacter_sp._FDAARGOS_724
ATO21003.1,Acinetobacter_sp._LoGeW2-3
QLD61450.1,Acinetobacter_sp._MYb10
QLD60180.1,Acinetobacter_sp._MYb10
ANF83271.1,Acinetobacter_sp._NCu2D-2
UOH19488.1,Acinetobacter_sp._NyZ410
UOH16581.1,Acinetobacter_sp._NyZ410
UOG18447.1,Acinetobacter_sp._PK01
UOG17128.1,Acinetobacter_sp._PK01
UIJ74929.1,Acinetobacter_sp._SH20PTE14
UIJ74379.1,Acinetobacter_sp._SH20PTE14
UIJ76261.1,Acinetobacter_sp._SH20PTE14
AMW79531.1,Acinetobacter_sp._TGL-Y2
BCX73846.1,Acinetobacter_sp._Tol_5
QPF37289.1,Acinetobacter_sp._TTH0-4_1BD1
AVZ85235.1,Acinetobacter_sp._WCHA45
AYA02587.1,Acinetobacter_sp._WCHAc010034
AXY60787.1,Acinetobacter_sp._WCHAc010052
USP39664.1,Acinetobacter_sp._XS-4
USP41699.1,Acinetobacter_sp._XS-4
USP40624.1,Acinetobacter_sp._XS-4
USE84119.1,Acinetobacter_sp._Y-23
USE82801.1,Acinetobacter_sp._Y-23
UUS63841.1,Acinetobacter_sp._YH12068_T
QOW50337.1,Acinetobacter_sp._YH12138_YH12138_T
QOW49791.1,Acinetobacter_sp._YH12138_YH12138_T
UUS57079.1,Acinetobacter_sp._YH16040_T
UUS59419.1,Acinetobacter_sp._YH16056_T
UUS61299.1,Acinetobacter_sp._YH16056_T
UTO20391.1,Acinetobacter_sp._Z1
UTO20781.1,Acinetobacter_sp._Z1
QDK97097.1,Acinetobacter_tandoii_SE63
QDK99380.1,Acinetobacter_tandoii_SE63
UNT64107.1,Acinetobacter_towneri_AT235
QTD60149.1,Acinetobacter_towneri_GX3
QTD62290.1,Acinetobacter_towneri_GX5
QTD64834.1,Acinetobacter_towneri_GX7
QQT67139.1,Acinetobacter_ursingii_FDAARGOS_1095
QQT66978.1,Acinetobacter_ursingii_FDAARGOS_1095
QQT66207.1,Acinetobacter_ursingii_FDAARGOS_1095
QQT65603.1,Acinetobacter_ursingii_FDAARGOS_1095
QQT86307.1,Acinetobacter_ursingii_FDAARGOS_1096
QQT86461.1,Acinetobacter_ursingii_FDAARGOS_1096
QQT87182.1,Acinetobacter_ursingii_FDAARGOS_1096
BBF77886.1,Acinetobacter_ursingii_M3
QXR18077.1,Acinetobacter_variabilis_AV_175
UNW05905.1,Acinetobacter_variabilis_BDT2044
BCT89259.1,Acinetobacter_variabilis_RYU24
QNH52021.1,Acinetobacter_venetianus_TUST-DM21
QNH50057.1,Acinetobacter_venetianus_TUST-DM21
AXQ23179.1,Acinetobacter_wuhouensis_WCHA60
ALG90718.1,Actibacterium_sp._EMB200-NS6
ALG91032.1,Actibacterium_sp._EMB200-NS6
