seqname,tax_id
CAA7599934.1,Acididesulfobacillus_acetoxydans
CAA7599876.1,Acididesulfobacillus_acetoxydans
QAT61358.1,Acidilutibacter_cellobiosedens_GS13
QAT62473.1,Acidilutibacter_cellobiosedens_GS13
ACU54908.1,Acidimicrobium_ferrooxidans_DSM_10331
AXC11885.1,Acidisarcina_polymorpha_SBC82
AXC15261.1,Acidisarcina_polymorpha_SBC82
AXC13127.1,Acidisarcina_polymorpha_SBC82
AXC10969.1,Acidisarcina_polymorpha_SBC82
AXC12840.1,Acidisarcina_polymorpha_SBC82
AXC14897.1,Acidisarcina_polymorpha_SBC82
AMY07034.1,Acidobacteria_bacterium_DSM_100886
ACO34594.1,Acidobacterium_capsulatum_ATCC_51196
ACO33699.1,Acidobacterium_capsulatum_ATCC_51196
ACO32543.1,Acidobacterium_capsulatum_ATCC_51196
ACO31704.1,Acidobacterium_capsulatum_ATCC_51196
ABK52376.1,Acidothermus_cellulolyticus_11B
ABK53232.1,Acidothermus_cellulolyticus_11B
ABK52198.1,Acidothermus_cellulolyticus_11B
AVS66561.1,Acidovorax_avenae_subsp._avenae_AA81_1
AVS71445.1,Acidovorax_avenae_subsp._avenae_AA99_2
AVS78527.1,Acidovorax_avenae_subsp._avenae_COLB1
AVS82057.1,Acidovorax_avenae_subsp._avenae_INDB2
AVS85667.1,Acidovorax_avenae_subsp._avenae_INV
AVS89211.1,Acidovorax_avenae_subsp._avenae_KL3
AVS99751.1,Acidovorax_avenae_subsp._avenae_MOR
AVT13352.1,Acidovorax_avenae_subsp._avenae_Sa2
AVS75149.1,Acidovorax_cattleyae_CAT98_1
ABM33999.1,Acidovorax_citrulli_AAC00-1
UEG47582.1,Acidovorax_citrulli_HPP21-3-3B
QLA81364.1,Acidovorax_sp._JMULE5
UWE13963.1,Actinacidiphila_bryophytorum_DS3
UWE12450.1,Actinacidiphila_bryophytorum_DS3
UWE08289.1,Actinacidiphila_bryophytorum_DS3
UWE09550.1,Actinacidiphila_bryophytorum_DS3
APU17453.1,Actinoalloteichus_fjordicus_ADI127-7
ASO22648.1,Actinoalloteichus_hoggarensis_DSM_45943
AOS65589.1,Actinoalloteichus_hymeniacidonis_HPA177(T)_(=DSM_45092(T))
QLL24061.1,Actinobacteria_bacterium_IMCC25003
QLL25459.1,Actinobacteria_bacterium_IMCC26103
AYY12177.1,Actinobacteria_bacterium_YIM_96077
AYY12677.1,Actinobacteria_bacterium_YIM_96077
BCJ27704.1,Actinocatenispora_sera_NBRC_101916
BCJ38176.1,Actinocatenispora_thailandica_NBRC_105041
UVS79951.1,Actinokineospora_sp._UTMC_2448
UVS78828.1,Actinokineospora_sp._UTMC_2448
UVS78036.1,Actinokineospora_sp._UTMC_2448
UVS78968.1,Actinokineospora_sp._UTMC_2448
UVS78832.1,Actinokineospora_sp._UTMC_2448
QXJ25608.1,Actinomadura_graeca_32-07
QXJ19761.1,Actinomadura_graeca_32-07
QXJ20937.1,Actinomadura_graeca_32-07
URN05826.1,Actinomadura_madurae_MRC005
QKW37997.1,Actinomadura_sp._NAK00032
QFG21096.1,Actinomadura_sp._WMMB499
QKG20204.1,Actinomadura_verrucosospora_NRRL:B18236
QKG21335.1,Actinomadura_verrucosospora_NRRL:B18236
SDT64180.1,Actinoplanes_derwentensis_DSM_43941
AGZ40037.1,Actinoplanes_friuliensis_DSM_7358
AGZ40070.1,Actinoplanes_friuliensis_DSM_7358
AGZ40218.1,Actinoplanes_friuliensis_DSM_7358
AGZ38891.1,Actinoplanes_friuliensis_DSM_7358
BCJ47801.1,Actinoplanes_ianthinogenes_NBRC_13996
BCJ46011.1,Actinoplanes_ianthinogenes_NBRC_13996
BCJ44051.1,Actinoplanes_ianthinogenes_NBRC_13996
BCJ45132.1,Actinoplanes_ianthinogenes_NBRC_13996
BCJ45368.1,Actinoplanes_ianthinogenes_NBRC_13996
BAL91271.1,Actinoplanes_missouriensis_431
BAL85675.1,Actinoplanes_missouriensis_431
BAL86550.1,Actinoplanes_missouriensis_431
BAL86688.1,Actinoplanes_missouriensis_431
BCY06393.1,Actinoplanes_sp._L3-i22
BCY06551.1,Actinoplanes_sp._L3-i22
BCY05311.1,Actinoplanes_sp._L3-i22
AGL15319.1,Actinoplanes_sp._N902-109
AGL15448.1,Actinoplanes_sp._N902-109
AGL14195.1,Actinoplanes_sp._N902-109
BCJ51292.1,Actinoplanes_sp._NBRC_14428
BCJ51263.1,Actinoplanes_sp._NBRC_14428
BCJ51113.1,Actinoplanes_sp._NBRC_14428
BBH63363.1,Actinoplanes_sp._OR16
BBH66746.1,Actinoplanes_sp._OR16
BBH65848.1,Actinoplanes_sp._OR16
BBH66888.1,Actinoplanes_sp._OR16
ATO79903.1,Actinoplanes_sp._SE50
ATO84383.1,Actinoplanes_sp._SE50
ATO80990.1,Actinoplanes_sp._SE50
ATO80840.1,Actinoplanes_sp._SE50
ASU77540.1,Actinopolyspora_erythraea_YIM_90600
QUF02665.1,Actinosynnema_mirum_ATCC_31280
ATE57099.1,Actinosynnema_pretiosum_X47
ASB42412.1,Acutalibacter_muris_KB18
ASB39292.1,Acutalibacter_muris_KB18
QMU31427.1,Adhaeribacter_radiodurans_KUDC8001
QMU31053.1,Adhaeribacter_radiodurans_KUDC8001
QMU27043.1,Adhaeribacter_radiodurans_KUDC8001
QNF32698.1,Adhaeribacter_swui_KCTC_52873
UJR22030.1,Adineta_vaga
UJR33016.1,Adineta_vaga
UJR32065.1,Adineta_vaga
UJR15986.1,Adineta_vaga
UJR09910.1,Adineta_vaga
UJR08796.1,Adineta_vaga
UJR38435.1,Adineta_vaga
UJR07712.1,Adineta_vaga
UJR30910.1,Adineta_vaga
UJR35594.1,Adineta_vaga
UJR31003.1,Adineta_vaga
UJR30603.1,Adineta_vaga
UJR35173.1,Adineta_vaga
UJR15985.1,Adineta_vaga
UJR10375.1,Adineta_vaga
UJR15646.1,Adineta_vaga
UJR10648.1,Adineta_vaga
ABF18180.1,Aedes_aegypti
AAB81850.1,Aedes_aegypti
AAB81849.1,Aedes_aegypti
AAZ39947.1,Aedes_aegypti
ASS92271.1,Aeribacillus_pallidus_KCTC3564
ASS91111.1,Aeribacillus_pallidus_KCTC3564
ASS92423.1,Aeribacillus_pallidus_KCTC3564
BBU39450.1,Aeribacillus_pallidus_PI8
BBU37724.1,Aeribacillus_pallidus_PI8
BBU39250.1,Aeribacillus_pallidus_PI8
BBU40684.1,Aeribacillus_pallidus_PI8
QPR56903.1,Aeromonas_allosaccharophila_FDAARGOS_933
QPR54797.1,Aeromonas_allosaccharophila_FDAARGOS_933
APJ14274.1,Aeromonas_aquatica_MX16A
APJ16638.1,Aeromonas_aquatica_MX16A
QLL85731.1,Aeromonas_caviae_1507-17068
QLL86592.1,Aeromonas_caviae_1507-17068
QLL89834.1,Aeromonas_caviae_1605-27183
QLL90771.1,Aeromonas_caviae_1605-27183
QLL82807.1,Aeromonas_caviae_1607-10029
USP64374.1,Aeromonas_caviae_21006
UDN29020.1,Aeromonas_caviae_71485
ATP91491.1,Aeromonas_caviae_8LM
QQA63255.1,Aeromonas_caviae_Aero21
QQA61432.1,Aeromonas_caviae_Aero21
QQM76572.1,Aeromonas_caviae_Aero52
AUU24428.1,Aeromonas_caviae_FDAARGOS_72
QUM03456.1,Aeromonas_caviae_FDAARGOS_75
QUM03564.1,Aeromonas_caviae_FDAARGOS_75
BBG88220.1,Aeromonas_caviae_GSH8M-1
BBG90655.1,Aeromonas_caviae_GSH8M-1
AAA93130.1,Aeromonas_caviae_K1_/_D1
BCM76979.1,Aeromonas_caviae_KAM329
BDA16950.1,Aeromonas_caviae_KAM345
BCR30336.1,Aeromonas_caviae_KAM376
BCR27873.1,Aeromonas_caviae_KAM376
BDN87039.1,Aeromonas_caviae_KAM471
BDS31905.1,Aeromonas_caviae_KAM479
BDS29289.1,Aeromonas_caviae_KAM479
BDN91342.1,Aeromonas_caviae_KAM497
BDN93665.1,Aeromonas_caviae_KAM497
SQH60806.1,Aeromonas_caviae_NCTC12244
AXB09437.1,Aeromonas_caviae_R25-2
UJQ39016.1,Aeromonas_caviae_SCLZS52
QSO24980.1,Aeromonas_caviae_SS332
QDO77764.1,Aeromonas_caviae_WCW1-2
BBT65426.1,Aeromonas_caviae_WP8-S18-ESBL-04
CAD24484.1,Aeromonas_caviae_WS7B
QSR44596.1,Aeromonas_dhakensis_1706-28330
QSR45705.1,Aeromonas_dhakensis_1706-28330
UCM55530.1,Aeromonas_dhakensis_71431
UCM54282.1,Aeromonas_dhakensis_71431
UCM44378.1,Aeromonas_dhakensis_71453
UNU90925.1,Aeromonas_dhakensis_Aer_OnIF1
UNU89008.1,Aeromonas_dhakensis_Aer_OnIF1
UXB14055.1,Aeromonas_dhakensis_Aer_Pi12.1HTAS
UNP90648.1,Aeromonas_encheleia_H4-C21
VEG97775.1,Aeromonas_encheleia_NCTC12917
VEG95364.1,Aeromonas_encheleia_NCTC12917
AAF00578.1,Aeromonas_hydrophila_11
QBX77455.1,Aeromonas_hydrophila_23-C-23
QBX78394.1,Aeromonas_hydrophila_23-C-23
QWL81231.1,Aeromonas_hydrophila_3019
QWL72922.1,Aeromonas_hydrophila_3924
QWL72672.1,Aeromonas_hydrophila_4960
AHE48387.1,Aeromonas_hydrophila_4AK4
AHE50781.1,Aeromonas_hydrophila_4AK4
UCM62554.1,Aeromonas_hydrophila_71317
UCM63823.1,Aeromonas_hydrophila_71317
UCM59632.1,Aeromonas_hydrophila_71339
UUT62033.1,Aeromonas_hydrophila_AC185
UNU30831.1,Aeromonas_hydrophila_Aer_Pi25.1HTAS
AZZ10103.1,Aeromonas_hydrophila_AH-1N
ANT66864.1,Aeromonas_hydrophila_AHNIH1
ANT69090.1,Aeromonas_hydrophila_AHNIH1
QKG01794.1,Aeromonas_hydrophila_B11
UBQ49400.1,Aeromonas_hydrophila_CSUSB2
AAE36542.1,Aeromonas_hydrophila_JMP636
AAG09437.1,Aeromonas_hydrophila_JP101
QIO17202.1,Aeromonas_hydrophila_LHW39
APU52731.1,Aeromonas_hydrophila_ML10-51K
BDC83685.1,Aeromonas_hydrophila_NUITM-VA1
ABK38659.1,Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
AWA05423.1,Aeromonas_hydrophila_subsp._hydrophila_WCHAH045096
BAE87051.1,Aeromonas_hydrophila_SUWA-9
AZU49499.1,Aeromonas_hydrophila_WCX23
AZU47349.1,Aeromonas_hydrophila_WCX23
QWL66963.1,Aeromonas_jandaei_3036
QWL66959.1,Aeromonas_jandaei_3036
QNF19114.1,Aeromonas_jandaei_3299
QWL63900.1,Aeromonas_jandaei_4608
QWL57058.1,Aeromonas_jandaei_4956
QSR72470.1,Aeromonas_jandaei_Aer_Pi19.1HPAS
QQB18942.1,Aeromonas_jandaei_FDAARGOS_986
QSE75583.1,Aeromonas_media_Colony414
QQQ14439.1,Aeromonas_media_E31
QQQ15753.1,Aeromonas_media_E31
QJT28622.1,Aeromonas_media_R1-18
QJT33704.1,Aeromonas_media_R25-3
QJT24061.1,Aeromonas_media_T0.1-19
QJT23111.1,Aeromonas_media_T0.1-19
BBS88450.1,Aeromonas_media_WP7-W18-ESBL-02
BBS85898.1,Aeromonas_media_WP7-W18-ESBL-02
AHX59757.1,Aeromonas_media_WS
AVP95670.1,Aeromonas_rivipollensis_KN-Mc-11N1
AVP93212.1,Aeromonas_rivipollensis_KN-Mc-11N1
UBO75909.1,Aeromonas_rivuli_20-VB00005
UBO74946.1,Aeromonas_rivuli_20-VB00005
ATV00089.1,Aeromonas_salmonicida_A527
ATU96773.1,Aeromonas_salmonicida_A527
UUI63330.1,Aeromonas_salmonicida_FN1
UUI61995.1,Aeromonas_salmonicida_FN1
ASI24555.1,Aeromonas_salmonicida_S121
QYH24965.1,Aeromonas_salmonicida_subsp._masoucida_RZ6S-1
ATP08370.1,Aeromonas_salmonicida_subsp._pectinolytica_34mel
ATP10897.1,Aeromonas_salmonicida_subsp._pectinolytica_34mel
ABO89008.1,Aeromonas_salmonicida_subsp._salmonicida_A449
BCB25084.1,Aeromonas_salmonicida_SWSY-1.411
BCB25083.1,Aeromonas_salmonicida_SWSY-1.411
QXW31710.1,Aeromonas_sanarellii_NS1
QCG47734.1,Aeromonas_schubertii_LF1708
ALP39983.1,Aeromonas_schubertii_WL1483
ALP42340.1,Aeromonas_schubertii_WL1483
QFI53862.1,Aeromonas_simiae_A6
QFI53719.1,Aeromonas_simiae_A6
AUV14699.1,Aeromonas_sp._ASNIH3
AUT44282.1,Aeromonas_sp._ASNIH5
AUV19161.1,Aeromonas_sp._ASNIH7
ATM01255.1,Aeromonas_sp._CA23
ATL97052.1,Aeromonas_sp._CA23
ACR33067.1,Aeromonas_sp._CD3_/_Aeromonas_veronii_CD3
ATL91529.1,Aeromonas_sp._CU5
ATL91532.1,Aeromonas_sp._CU5
ATL95172.1,Aeromonas_sp._CU5
ARW80794.1,Aeromonas_sp._O23A
ARW83428.1,Aeromonas_sp._O23A
UHH89998.1,Aeromonas_sp._SK10
UHH90000.1,Aeromonas_sp._SK15
USV56878.1,Aeromonas_sp._SOD01
USV59528.1,Aeromonas_sp._SOD01
BBQ27302.1,Aeromonas_sp._WP2-W18-CRE-05
QSR49629.1,Aeromonas_veronii_1708-29120
QSR46630.1,Aeromonas_veronii_1708-29120
QSR46628.1,Aeromonas_veronii_1708-29120
AXV22580.1,Aeromonas_veronii_17ISAe
AXV22108.1,Aeromonas_veronii_17ISAe
AXV22109.1,Aeromonas_veronii_17ISAe
USP59226.1,Aeromonas_veronii_183026
USP59227.1,Aeromonas_veronii_183026
USP60391.1,Aeromonas_veronii_183026
UDN22102.1,Aeromonas_veronii_71506
UDN25033.1,Aeromonas_veronii_71506
UJP36414.1,Aeromonas_veronii_A29V
UJP35312.1,Aeromonas_veronii_A29V
QHB83746.1,Aeromonas_veronii_A8-AHP
QHB83745.1,Aeromonas_veronii_A8-AHP
UPK56888.1,Aeromonas_veronii_AV040
ANB54299.1,Aeromonas_veronii_AVNIH1
ANB54293.1,Aeromonas_veronii_AVNIH1
ANB54295.1,Aeromonas_veronii_AVNIH1
QHC09317.1,Aeromonas_veronii_AVNIH1
AEB48892.1,Aeromonas_veronii_B565
AEB48885.1,Aeromonas_veronii_B565
AEB48887.1,Aeromonas_veronii_B565
UZE58746.1,Aeromonas_veronii_C4
UZE61963.1,Aeromonas_veronii_C4
ANB68605.1,Aeromonas_veronii_CB51
ANB68608.1,Aeromonas_veronii_CB51
ANB70722.1,Aeromonas_veronii_CB51
AYK17290.1,Aeromonas_veronii_FC951
QET79544.1,Aeromonas_veronii_FDAARGOS_632
QET81664.1,Aeromonas_veronii_FDAARGOS_632
UUM70973.1,Aeromonas_veronii_GD21SC2322TT
UUM69770.1,Aeromonas_veronii_GD21SC2322TT
UUM69768.1,Aeromonas_veronii_GD21SC2322TT
UOR20008.1,Aeromonas_veronii_HD6448
UOR20010.1,Aeromonas_veronii_HD6448
UWH30334.1,Aeromonas_veronii_HD6454
QGW98319.1,Aeromonas_veronii_HX3
QGW98321.1,Aeromonas_veronii_HX3
QLH68076.1,Aeromonas_veronii_JC529
UYB73012.1,Aeromonas_veronii_jsyz553301
UBR46403.1,Aeromonas_veronii_SW3814
UBR46405.1,Aeromonas_veronii_SW3814
AMQ41954.1,Aeromonas_veronii_TH0426
AMQ41956.1,Aeromonas_veronii_TH0426
BBR40962.1,Aeromonas_veronii_WP3-W19-ESBL-03
BBR40960.1,Aeromonas_veronii_WP3-W19-ESBL-03
BBR40955.1,Aeromonas_veronii_WP3-W19-ESBL-03
BBT79298.1,Aeromonas_veronii_WP8-S18-ESBL-11
BBT79296.1,Aeromonas_veronii_WP8-S18-ESBL-11
BBT94191.1,Aeromonas_veronii_WP8-W19-CRE-03
BBU03601.1,Aeromonas_veronii_WP9-W18-ESBL-04
BBU03592.1,Aeromonas_veronii_WP9-W18-ESBL-04
BBU03597.1,Aeromonas_veronii_WP9-W18-ESBL-04
ATY76510.1,Aeromonas_veronii_X11
ATY76512.1,Aeromonas_veronii_X11
ATY79199.1,Aeromonas_veronii_X11
ATY80105.1,Aeromonas_veronii_X12
QIF46507.1,Aeromonas_veronii_ZfB1
QIF43414.1,Aeromonas_veronii_ZfB1
QIF43415.1,Aeromonas_veronii_ZfB1
BBD80512.1,Aerosticca_soli_Dysh456
UQN40952.1,Agarivorans_sp._B2Z047
BAE16588.1,Agrius_convolvuli
QTX04285.1,Agromyces_archimandritae_G127AT
ANJ26358.1,Agromyces_aureus_AR33
ANJ26587.1,Agromyces_aureus_AR33
ANJ26359.1,Agromyces_aureus_AR33
AWB94983.1,Agromyces_badenianii_MF30-A
QEO15573.1,Agromyces_intestinalis_KACC_19306
QEO14203.1,Agromyces_intestinalis_KACC_19306
QAY73596.1,Agromyces_protaetiae_FW100M-8
UOE24997.1,Agromyces_soli_KACC_16215
UOE45594.1,Agromyces_sp._CFWR-12
UOQ88393.1,Agromyces_sp._H17E-10
UOQ88670.1,Agromyces_sp._H17E-10
UTR35851.1,Agrotis_ipsilon
UTR35854.1,Agrotis_ipsilon
UTR35853.1,Agrotis_ipsilon
ACQ73745.1,Agrotis_ipsilon
ABW03227.1,Agrotis_ipsilon
ACD47163.1,Agrotis_ipsilon
UTR35847.1,Agrotis_ipsilon
UTR35848.1,Agrotis_ipsilon
UTR35850.1,Agrotis_ipsilon
UTR35852.1,Agrotis_ipsilon
UTR35845.1,Agrotis_ipsilon
UTR35849.1,Agrotis_ipsilon
ACI28729.1,Agrotis_ipsilon_multiple_nucleopolyhedrovirus_Illinois
AAS82706.1,Agrotis_segetum_granulovirus
AKN63310.1,Agrotis_segetum_granulovirus_DA
AAZ38189.1,Agrotis_segetum_nucleopolyhedrovirus
AIZ48582.1,Agrotis_segetum_nucleopolyhedrovirus_B
SEH94249.1,Akkermansia_glycaniphila
SEH98803.1,Akkermansia_glycaniphila
SEH88650.1,Akkermansia_glycaniphila
QBH17660.1,Akkermansia_muciniphila_139
QNB44478.1,Akkermansia_muciniphila_AK32
QWO83659.1,Akkermansia_muciniphila_Akk0096
QWO86081.1,Akkermansia_muciniphila_Akk0196
QWO85994.1,Akkermansia_muciniphila_Akk0196
QWO88433.1,Akkermansia_muciniphila_Akk0200
QWP00601.1,Akkermansia_muciniphila_Akk0500a
QWP02666.1,Akkermansia_muciniphila_Akk0580
QWP02953.1,Akkermansia_muciniphila_Akk0580
QWP05427.1,Akkermansia_muciniphila_Akk0880
QWP48613.1,Akkermansia_muciniphila_Akk1863
QWP48297.1,Akkermansia_muciniphila_Akk1863
QWP65756.1,Akkermansia_muciniphila_Akk2670
QWP73184.1,Akkermansia_muciniphila_AkkB40
AYR30132.1,Akkermansia_muciniphila_AMDK-3
AYR32916.1,Akkermansia_muciniphila_AMDK-4
QHV54531.1,Akkermansia_muciniphila_EB-AMDK-23
QHV59266.1,Akkermansia_muciniphila_EB-AMDK-25
QHV15109.1,Akkermansia_muciniphila_EB-AMDK-29
QHV76541.1,Akkermansia_muciniphila_EB-AMDK-39
QHV66670.1,Akkermansia_muciniphila_EB-AMDK-46
QAA37586.1,Akkermansia_muciniphila_EB-AMDK-7
ANU61157.1,Akkermansia_muciniphila_YL44
ANU61157.2,Akkermansia_muciniphila_YL44
BDL44948.1,Akkermansia_sp._WON2089
QEP29042.1,Albifimbria_verrucaria
AMQ57134.1,Algoriphagus_sanaruensis_M8-2
AMQ57548.1,Algoriphagus_sanaruensis_M8-2
QYH38099.1,Algoriphagus_sp._NBT04N3
UOF92837.1,Alicyclobacillaceae_bacterium_MYW30-H2
UOF88878.1,Alicyclobacillaceae_bacterium_MYW30-H2
ACV58772.1,Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_DSM_446
ACV59254.1,Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_DSM_446
ACV57320.1,Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_DSM_446
AEJ42306.1,Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1
AEJ43588.1,Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1
UNO48690.1,Alicyclobacillus_acidoterrestris_DSM_3922
UNO47460.1,Alicyclobacillus_acidoterrestris_DSM_3922
QSO54631.1,Alicyclobacillus_ferrooxydans_ALEF1
QSO50971.1,Alicyclobacillus_ferrooxydans_ALEF1
QSO53372.1,Alicyclobacillus_ferrooxydans_ALEF1
QSO47675.1,Alicyclobacillus_ferrooxydans_S30H14
QSO47193.1,Alicyclobacillus_ferrooxydans_S30H14
QSO48853.1,Alicyclobacillus_ferrooxydans_S30H14
QSO45805.1,Alicyclobacillus_ferrooxydans_S30H14
QQE81150.1,Alicyclobacillus_sp._SO9
QQE76934.1,Alicyclobacillus_sp._SO9
QQE80662.1,Alicyclobacillus_sp._SO9
QRF22841.1,Alicyclobacillus_sp._TC
QRF23269.1,Alicyclobacillus_sp._TC
UWQ15136.1,Aliiroseovarius_sp._M344
USR94569.1,Aliivibrio_fischeri_DSM_507
USR96440.1,Aliivibrio_fischeri_DSM_507
USR98003.1,Aliivibrio_fischeri_DSM_507
USR98002.1,Aliivibrio_fischeri_DSM_507
AAW86093.1,Aliivibrio_fischeri_ES114
AAW85481.1,Aliivibrio_fischeri_ES114
ACH65744.1,Aliivibrio_fischeri_MJ11
ACH66159.1,Aliivibrio_fischeri_MJ11
CED71771.1,Aliivibrio_wodanis
CED71069.1,Aliivibrio_wodanis
VVV04488.1,Aliivibrio_wodanis_06/09/160
BBL06865.1,Alistipes_dispar_5CPEGH6
BBL07649.1,Alistipes_dispar_5CPEGH6
BDE92237.1,Alistipes_onderdonkii_CE91-St18
BBL02594.1,Alistipes_onderdonkii_subsp._vulgaris_3BBH6
UWN66634.1,Alistipes_senegalensis_JC50
CBK65046.1,Alistipes_shahii_WAL_8301
BBL08580.1,Alistipes_sp._5CPYCFAH4
BBL10471.1,Alistipes_sp._5CPYCFAH4
QNM45461.1,Alkalihalobacillus_clausii_088AE
QNM43039.1,Alkalihalobacillus_clausii_088AE
ALA52210.1,Alkalihalobacillus_clausii_ENTPro
ALA54009.1,Alkalihalobacillus_clausii_ENTPro
BAD63185.1,Alkalihalobacillus_clausii_KSM-K16
QRE01775.1,Alkalihalobacillus_clausii_TCCC_11004
AOL31836.1,Alkalihalobacillus_gibsonii_FJAT-10019
AOL31142.1,Alkalihalobacillus_gibsonii_FJAT-10019
ARK30573.1,Alkalihalobacillus_krulwichiae_AM31D
AIC93540.1,Alkalihalobacillus_lehensis_G1
AIC95647.1,Alkalihalobacillus_lehensis_G1
UOE93909.1,Alkalihalobacillus_sp._LMS39
UOE96456.1,Alkalihalobacillus_sp._LMS39
UOE92546.1,Alkalihalobacillus_sp._LMS39
UOE92160.1,Alkalihalobacillus_sp._LMS39
UOE95502.1,Alkalihalobacillus_sp._LMS39
UTR07416.1,Alkalihalobacillus_sp._LMS6
UTR05639.1,Alkalihalobacillus_sp._LMS6
ADC51726.1,Alkalihalophilus_pseudofirmus_OF4
ABR47301.1,Alkaliphilus_metalliredigens_QYMF
ABW17970.1,Alkaliphilus_oremlandii_OhILAs
ABW19090.1,Alkaliphilus_oremlandii_OhILAs
QUH20769.1,Alkaliphilus_sp._B6464
QUH19796.1,Alkaliphilus_sp._B6464
AUE24249.1,Allenopithecus_nigroviridis
QNI31025.1,Alloacidobacterium_dinghuense_4Y35
QNI30891.1,Alloacidobacterium_dinghuense_4Y35
QNI32171.1,Alloacidobacterium_dinghuense_4Y35
QNI34960.1,Alloacidobacterium_dinghuense_4Y35
CRK57455.1,Alloactinosynnema_sp._L-07
AUE24248.1,Allochrocebus_lhoesti
QIV95225.1,Allofrancisella_frigidaquae_SYSU_10HL1970
AJC49514.1,Allofrancisella_guangzhouensis_08HL01032
QIV96841.1,Allofrancisella_inopinata_SYSU_YG23
SDM88481.1,Allokutzneria_albata_DSM_44149
SDM75524.1,Allokutzneria_albata_DSM_44149
SDN42093.1,Allokutzneria_albata_DSM_44149
CAC35202.1,Amanita_muscaria_AM83
AIR95099.1,Amblyomma_americanum
AIR95100.1,Amblyomma_americanum
AEO32718.1,Amblyomma_maculatum
AEO36610.1,Amblyomma_maculatum
AEO36445.1,Amblyomma_maculatum
AEO36431.1,Amblyomma_maculatum
QIB69208.1,Aminipila_butyrica_DSM_103574
QIB68537.1,Aminipila_butyrica_DSM_103574
QAT42625.1,Aminipila_luticellarii_JN-18
QAT42350.1,Aminipila_luticellarii_JN-18
QAT42169.1,Aminipila_luticellarii_JN-18
QAT42275.1,Aminipila_luticellarii_JN-18
QHI71717.1,Aminipila_terrae_CBA3637
QHI71584.1,Aminipila_terrae_CBA3637
QHI73896.1,Aminipila_terrae_CBA3637
QHI71782.1,Aminipila_terrae_CBA3637
ACX51368.1,Ammonifex_degensii_KC4
BAM46149.1,Amphibacillus_xylanus_NBRC_15112
UIJ58224.1,Amycolatopsis_acidiphila_KCTC_39523
AXB43451.1,Amycolatopsis_albispora_WP1
AXB43499.1,Amycolatopsis_albispora_WP1
AXB43893.1,Amycolatopsis_albispora_WP1
AIG77916.1,Amycolatopsis_japonica_MG417-CF17
AIG77401.1,Amycolatopsis_japonica_MG417-CF17
