seqname,tax_id
UniRef90_A0A4P5VSH5,NxrB
UniRef90_A0A0T5ZVC5,NxrB
UniRef90_A0A7V1ZLJ6,NxrB
UniRef90_A0A1F3QA45,NxrB
UniRef90_A0A3E0QDV8,NxrB
UniRef90_A0A7Y5BKS5,NxrB
UniRef90_A0A1F9GKQ2,NxrB
UniRef90_A0A1F8WNG3,NxrB
UniRef90_A0A1F9FRD8,NxrB
UniRef90_A0A2H0PH78,NxrB
UniRef90_A0A6N7AJZ0,NxrB
UniRef90_A0A7C4IJH3,NxrB
UniRef90_A0A7Y2HXF4,NxrB
UniRef90_A0A3M1MEP1,NxrB
UniRef90_A0A5C6EE55,NxrB
UniRef90_A0A3M1Q706,NxrB
UniRef90_A0A7Y5GXQ2,NxrB
UniRef90_A0A356KGQ2,NxrB
UniRef90_A0A176RU93,NxrB
UniRef90_A0A496VIP9,NxrB
UniRef90_A0A090BUZ6,NxrB
UniRef90_A0A1W9L0H9,NxrB
UniRef90_A0A496V5Q1,NxrB
UniRef90_A0A496W4H2,NxrB
UniRef90_A7C6I8,NxrB
UniRef90_UPI000A3DC7AE,NxrB
UniRef90_B4U7B6,NxrB
UniRef90_A0A7V2T9N3,NxrB
UniRef90_A0A3M2DBL7,NxrB
UniRef90_A0A6C1BW60,NxrB
UniRef90_D3DK11,NxrB
UniRef90_A0A3A0B150,NxrB
UniRef90_A0A521TM90,NxrB
UniRef90_A0A7C2VFV2,NxrB
BAL57378._nxrB_selenate_reductase_uncultured_Acetothermia,NxrB
UniRef90_A0A7C3P1N7,NxrB
UniRef90_A0A0F2IVH3,NxrB
UniRef90_A0A3A4W2J1,NxrB
UniRef90_A0A3M0XHM2,NxrB
UniRef90_A0A3A0G0M3,NxrB
UniRef90_A0A0T6AA10,NxrB
UniRef90_A0A1F7LB68,NxrB
UniRef90_A0A1F7PVW8,NxrB
UniRef90_A0A3N5HSS0,NxrB
UniRef90_A0A2H5ZHL1,NxrB
UniRef90_A0A7V2I9N9,NxrB
UniRef90_A0A1G0KCC8,NxrB
UniRef90_A0A8I0VI06,NxrB
UniRef90_UPI00102B062B,NxrB
UniRef90_A0A5C7EVA7,NxrB
UniRef90_A0A6I0E9X7,NxrB
UniRef90_A0A2U1RI39,NxrB
UniRef90_A0A564ZI92,NxrB
UniRef90_UPI000364CCD7,NxrB
UniRef90_L0DT63,NxrB
UniRef90_UPI000380A6BA,NxrB
UniRef90_A0A0T6A1I5,NxrB
UniRef90_A0A2H5VFC4,NxrB
UniRef90_A0A2E8EFM9,NxrB
UniRef90_A0A1F9Z596,NxrB
UniRef90_A0A7J2Y7V3,NxrB
UniRef90_A0A1F9ZAE2,NxrB
UniRef90_A0A1G0AHF8,NxrB
UniRef90_A0A399XN06,NxrB
UniRef90_A0A3S0D6X7,NxrB
UniRef90_A0A539DT24,NxrB
UniRef90_A0A2H5YHS9,NxrB
UniRef90_A0A2H5V0J3,NxrB
UniRef90_A0A7C5QIE0,NxrB
UniRef90_A0A2R4ZNI7,NxrB
UniRef90_A0A2V2XPU9,NxrB
UniRef90_A0A1G1LH06,NxrB
UniRef90_A0A849WDY1,NxrB
UniRef90_A0A3A4P3G1,NxrB
UniRef90_A0A419F850,NxrB
UniRef90_A0A7C4HSF2,NxrB
UniRef90_A0A1F2SHC3,NxrB
UniRef90_A0A7T9GME3,NxrB
UniRef90_A0A831T0R4,NxrB
UniRef90_A0A539DQJ7,NxrB
UniRef90_A0A286RDS6,NxrB
UniRef90_A0A7V5ZJ26,NxrB
UniRef90_A0A1G1CDY5,NxrB
UniRef90_A0A7Y5SIT6,NxrB
UniRef90_A0A7C3XY80,NxrB
UniRef90_A0A7V3N8W4,NxrB
UniRef90_A0A7Y5H7A5,NxrB
UniRef90_A0A1F9KEE6,NxrB
UniRef90_A0A1F9LQP8,NxrB
UniRef90_A0A7C2EVT4,NxrB
UniRef90_A0A6L4ZIY7,NxrB
UniRef90_A0A7C4SU84,NxrB
UniRef90_A0A7C7V4L0,NxrB
UniRef90_A0A7V5N1L8,NxrB
UniRef90_A0A7C4FSY2,NxrB
UniRef90_A0A3A0E9D7,NxrB
UniRef90_A0A7C2I833,NxrB
UniRef90_A0A7Y8I088,NxrB
UniRef90_A0A359LXV7,NxrB
UniRef90_A0A7V2HJC1,NxrB
UniRef90_A0A1F2T800,NxrB
UniRef90_A0A353CBR9,NxrB
UniRef90_A0A3E0PIF1,NxrB
UniRef90_A0A357F3D6,NxrB
UniRef90_A0A3D0P7G3,NxrB
UniRef90_UPI00140C6A80,NxrB
UniRef90_A0A6B0SPR4,NxrB
UniRef90_L0JNU7,NxrB
UniRef90_UPI000E211BBD,NxrB
UniRef90_A0A7D5PFM9,NxrB
UniRef90_UPI001CDA3D4D,NxrB
UniRef90_A0A6G8T9G6,NxrB
UniRef90_UPI000A58AB30,NxrB
UniRef90_V5TT53,NxrB
UniRef90_UPI001AE722AC,NxrB
UniRef90_A0A382ERN3,NxrB
UniRef90_A0A2D6N6U9,NxrB
UniRef90_A0A382HBQ2,NxrB
UniRef90_A0A7C1LRN0,NxrB
UniRef90_A0A7J2YDG9,NxrB
UniRef90_A0A7C4X7W3,NxrB
UniRef90_A0A1G3B2A7,NxrB
UniRef90_A0A3D3KPN6,NxrB
UniRef90_A0A7V3BI54,NxrB
UniRef90_A0A7C1ELI4,NxrB
UniRef90_T0MN75,NxrB
UniRef90_A0A1F9UDY2,NxrB
UniRef90_A0A1F9V773,NxrB
UniRef90_A0A0T6AR70,NxrB
UniRef90_A0A7C2DM87,NxrB
UniRef90_A0A7C2I5J5,NxrB
UniRef90_A0A1F8T9S8,NxrB
UniRef90_A0A7V1QT12,NxrB
UniRef90_A0A2H5ZB70,NxrB
UniRef90_A0A315X7S8,NxrB
UniRef90_A0A5J6T0Z6,NxrB
UniRef90_A0A1F2YDQ4,NxrB
UniRef90_A0A7V3BXI8,NxrB
UniRef90_A0A1F8RJD5,NxrB
UniRef90_A0A661V085,NxrB
UniRef90_A0A521WPH9,NxrB
UniRef90_A0A136L8S7,NxrB
UniRef90_A0A399WYG9,NxrB
UniRef90_A0A1F3NTX9,NxrB
UniRef90_A0A3D2FS98,NxrB
UniRef90_A0A2E9FEQ2,NxrB
UniRef90_A0A381XGD1,NxrB
UniRef90_Q1PZD5,NxrB
UniRef90_A0A0M2UUT4,NxrB
ZP_10098236_nxrB_planctomycete_KSU1,NxrB
UniRef90_A0A1G2WNY7,NxrB
UniRef90_A0A2D6ETA1,NxrB
UniRef90_A0A1E3XG64,NxrB
UniRef90_A0A0B0EPT0,NxrB
UniRef90_A0A0F9JBL8,NxrB
UniRef90_A0A7Y5B577,NxrB
UniRef90_A0A1F8SFH0,NxrB
UniRef90_A0A0T5ZIB4,NxrB
UniRef90_A0A1F8LHH0,NxrB
UniRef90_A0A521IEL3,NxrB
UniRef90_A0A3A0AI12,NxrB
UniRef90_A0A7C7E1C8,NxrB
UniRef90_A0A7C1JYT9,NxrB
UniRef90_I0I3L5,NxrB
UniRef90_A0A7Y5BPW9,NxrB
UniRef90_A0A2E0ZGL8,NxrB
UniRef90_A0A3M2A8J5,NxrB
UniRef90_A0A367Z936,NxrB
UniRef90_A0A1F8T342,NxrB
UniRef90_A0A7C2PAP5,NxrB
UniRef90_A0A7C2XMK6,NxrB
UniRef90_A0A1F7SZG8,NxrB
UniRef90_A0A2D5U9V4,NxrB
UniRef90_A0A7V3C722,NxrB
UniRef90_A0A850B4R5,NxrB
UniRef90_A0A068B1H3,NxrB
UniRef90_A0A2D6A6M7,NxrB
UniRef90_A0A2D6QEL9,NxrB
UniRef90_A0A2E8HAU5,NxrB
UniRef90_A0A7V7MUG7,NxrB
UniRef90_A0A068B794,NxrB
UniRef90_A0A068B4P6,NxrB
UniRef90_A0A2D4TQ65,NxrB
UniRef90_A0A660VT32,NxrB
UniRef90_A0A523PIK2,NxrB
UniRef90_A0A2D5B090,NxrB
UniRef90_A0A2D6HIH0,NxrB
UniRef90_A0A7Y5MLR8,NxrB
UniRef90_A0A7C2Q7G0,NxrB
UniRef90_A0A7S6MAQ9,NxrB
UniRef90_A0A7Y5RXR6,NxrB
UniRef90_A0A7Y5VYM7,NxrB
UniRef90_A0A7C3K9X9,NxrB
UniRef90_A0A5Q4ELR0,NxrB
UniRef90_A0A7Y5SV44,NxrB
UniRef90_A0A3A0DZ08,NxrB
UniRef90_A0A7C4YNJ2,NxrB
UniRef90_A0A2E8FK68,NxrB
UniRef90_A0A832CNQ2,NxrB
UniRef90_A0A3E0PIT4,NxrB
UniRef90_A0A2D6SW50,NxrB
UniRef90_A0A3A0E5H1,NxrB
UniRef90_A0A2D5S8D5,NxrB
UniRef90_A0A2E8AXS7,NxrB
UniRef90_A0A0T6A1R6,NxrB
UniRef90_A0A2H5W926,NxrB
UniRef90_A0A522UAQ2,NxrB
UniRef90_A0A1F7L5D9,NxrB
UniRef90_A0A7V3XKX9,NxrB
UniRef90_A0A2E7VH50,NxrB
UniRef90_A0A2E8F045,NxrB
UniRef90_A0A3A0EJZ8,NxrB
UniRef90_A0A833H8D8,NxrB
UniRef90_A0A1F4DYE7,NxrB
UniRef90_A0A7V8BMN4,NxrB
UniRef90_A0A833D5S4,NxrB
UniRef90_A0A833LMS1,NxrB
UniRef90_A0A2E9M7C8,NxrB
UniRef90_A0A1F7RLV3,NxrB
UniRef90_A0A1F7SMV2,NxrB
UniRef90_A0A2D6EUF1,NxrB
UniRef90_A0A1F9VN21,NxrB
UniRef90_A0A2D5UDY4,NxrB
UniRef90_A0A2D6CT16,NxrB
UniRef90_A0A1G1EH42,NxrB
UniRef90_A0A2D6LEK4,NxrB
UniRef90_A0A2E8Q3R4,NxrB
AGF29467_nxrB_Nitrospina_gracilis,NxrB
UniRef90_A0A059WQF7,NxrB
UniRef90_A0A533ZBV9,NxrB
UniRef90_A0A533ZX33,NxrB
UniRef90_T2HFX2,NxrB
UniRef90_T2HFY7,NxrB
WP_013249748_nxrB_Nitrospira_defluvii,NxrB
UniRef90_A0A1F6LSV9,NxrB
UniRef90_A0A1G2ZHK8,NxrB
UniRef90_A0A7V8E9Z0,NxrB
UniRef90_A0A7Y5H929,NxrB
UniRef90_A0A1G1NN65,NxrB
UniRef90_A0A1G1P775,NxrB
UniRef90_A0A1G1LQV7,NxrB
UniRef90_A0A1G1K3N7,NxrB
UniRef90_A0A1G1LDA5,NxrB
UniRef90_A0A1G1KCN5,NxrB
UniRef90_A0A354CX99,NxrB
UniRef90_A0A356VCC2,NxrB
UniRef90_A0A849XWG3,NxrB
UniRef90_A0A3M1IIQ0,NxrB
UniRef90_A0A7C3DYD3,NxrB
UniRef90_A0A831MAM5,NxrB
UniRef90_A0A7C3IBK2,NxrB
UniRef90_A0A7C4QFE8,NxrB
UniRef90_A0A7V6YZU7,NxrB
UniRef90_A0A7Y4QIL4,NxrB
UniRef90_A0A7Y5FCV1,NxrB
UniRef90_A0A7Y5LY81,NxrB
UniRef90_A0A2D6Q1U9,NxrB
UniRef90_A0A7Y5PV34,NxrB
UniRef90_A0A521GZ32,NxrB
UniRef90_A0A7Y4SYN1,NxrB
UniRef90_A0A3A4PVS5,NxrB
UniRef90_A0A6I0ETT7,NxrB
UniRef90_A0A7V2CLA4,NxrB
UniRef90_A0A7Y4VQ92,NxrB
UniRef90_A0A7Y5RUR1,NxrB
UniRef90_A0A3A0CJE4,NxrB
UniRef90_A0A518LHJ1,NxrB
UniRef90_A0A521S4U7,NxrB
UniRef90_A0A1F9KUQ1,NxrB
UniRef90_A0A7C3JUT8,NxrB
UniRef90_A0A353VBW4,NxrB
UniRef90_A0A831Y723,NxrB
UniRef90_A0A0T6A334,NxrB
UniRef90_A0A1F4QH84,NxrB
UniRef90_A0A7C2IRF8,NxrB
UniRef90_A0A1F2QYT7,NxrB
UniRef90_A0A1F2R6L6,NxrB
UniRef90_A0A1F2TFM2,NxrB
UniRef90_A0A1F6D4K5,NxrB
UniRef90_A0A1F2RQC1,NxrB
UniRef90_A0A1F2RW38,NxrB
UniRef90_A0A3M2BN66,NxrB
UniRef90_A0A2D5ZS18,NxrB
UniRef90_A0A2E9NJY9,NxrB
UniRef90_A0A7V3UQ81,NxrB
UniRef90_A0A3A0DIC3,NxrB
UniRef90_A0A7Y5CTA7,NxrB
UniRef90_A0A7Y5KDF1,NxrB
UniRef90_A0A1G0K7L3,NarH_Halobacteriota
UniRef90_A0A351SY84,NarH_Halobacteriota
UniRef90_A0A0T6A9V7,NarH_Halobacteriota
UniRef90_A0A1F6TXA3,NarH_Halobacteriota
UniRef90_A0A1G1HT37,NarH_Halobacteriota
UniRef90_A0A1F8YBW1,NarH_Halobacteriota
UniRef90_A0A1G3ISS8,NarH_Halobacteriota
UniRef90_A0A1F7LN90,NarH_Halobacteriota
UniRef90_A0A1F4DAA3,NarH_Halobacteriota
UniRef90_A0A1F6T0S7,NarH_Halobacteriota
UniRef90_Q9S1G9,NarH_Halobacteriota
UniRef90_UPI00049008FD,NarH_Halobacteriota
UniRef90_A0A521WGZ7,NarH_Halobacteriota
UniRef90_G2E458,NarH_Halobacteriota
UniRef90_A0A2D6N141,NarH_Halobacteriota
UniRef90_A0A661H7H4,NarH_Halobacteriota
UniRef90_A3K6T2,NarH_Halobacteriota
UniRef90_A0A1G7D8J6,NarH_Halobacteriota
UniRef90_A0A2T5BPL0,NarH_Halobacteriota
UniRef90_A0A1I1HQC2,NarH_Halobacteriota
UniRef90_Q8GPG3,NarH_Halobacteriota
UniRef90_UPI0019D389BA,NarH_Halobacteriota
UniRef90_UPI00041965B3,NarH_Halobacteriota
UniRef90_A0A522K1W2,NarH_Halobacteriota
UniRef90_A0A5B8SWT2,NarH_Halobacteriota
UniRef90_A0A5S3TKX1,NarH_Halobacteriota
UniRef90_V4S0N6,NarH_Halobacteriota
UniRef90_A0A2P8F3F8,NarH_Halobacteriota
UniRef90_A0A117KHQ7,NarH_Halobacteriota
UniRef90_A0A1I7BL77,NarH_Halobacteriota
UniRef90_A0A1G1HTJ1,NarH_Halobacteriota
UniRef90_A0A3B1CNE3,NarH_Halobacteriota
UniRef90_A0A2D6JXA9,NarH_Halobacteriota
UniRef90_A0A1F6TZE2,NarH_Halobacteriota
UniRef90_A0A1F3YBD8,NarH_Halobacteriota
UniRef90_A0A522M2S1,NarH_Halobacteriota
UniRef90_A0A1F4EXL5,NarH_Halobacteriota
UniRef90_A0A7C3NZB1,NarH_Halobacteriota
UniRef90_A0A1V3NRN0,NarH_Halobacteriota
UniRef90_A0A1G5Q9J9,NarH_Halobacteriota
UniRef90_A0A5Q0EH26,NarH_Halobacteriota
UniRef90_A0A6N6T1A6,NarH_Halobacteriota
UniRef90_A0A833GG66,NarH_Halobacteriota
UniRef90_A0A1Q4GCA2,NarH_Halobacteriota
UniRef90_A0A259EWR9,NarH_Halobacteriota
UniRef90_A0A658BNF8,NarH_Halobacteriota
UniRef90_A0A1G3HFJ7,NarH_Halobacteriota
UniRef90_A0A6L4YN69,NarH_Halobacteriota
UniRef90_A0A7V4V0E9,NarH_Halobacteriota
UniRef90_C1DW85,NarH_Halobacteriota
UniRef90_C4FKR0,NarH_Halobacteriota
UniRef90_A0A3M0WKS1,NarH_Halobacteriota
UniRef90_A0A285NIA4,NarH_Halobacteriota
UniRef90_A8V0N8,NarH_Halobacteriota
UniRef90_C0QP51,NarH_Halobacteriota
UniRef90_UPI00100B945B,NarH_Halobacteriota
UniRef90_A0A2N2G288,NarH_Halobacteriota
UniRef90_A0A4Q0XQZ7,NarH_Halobacteriota
UniRef90_A0A7L8V505,NarH_Halobacteriota
UniRef90_A0A7Y8HM38,NarH_Halobacteriota
UniRef90_A0A7C7NXX9,NarH_Halobacteriota
UniRef90_J1FC94,NarH_Halobacteriota
UniRef90_A0A1I5L296,NarH_Halobacteriota
UniRef90_A0A3G9GTK7,NarH_Halobacteriota
UniRef90_A0A2D3W7I4,NarH_Halobacteriota
UniRef90_A0A1D7TP11,NarH_Halobacteriota
UniRef90_UPI00046A22C7,NarH_Halobacteriota
UniRef90_A0A0C2V936,NarH_Halobacteriota
UniRef90_A0A432SHY1,NarH_Halobacteriota
UniRef90_A0A1W9PNW2,NarH_Halobacteriota
UniRef90_A0A2D3VVB7,NarH_Halobacteriota
UniRef90_E4TYY9,NarH_Halobacteriota
UniRef90_A6Q614,NarH_Halobacteriota
UniRef90_A0A1W1CFV6,NarH_Halobacteriota
UniRef90_A0A7C3R0D1,NarH_Halobacteriota
UniRef90_A0A0C2ZPM6,NarH_Halobacteriota
UniRef90_A0A0S4XLF9,NarH_Halobacteriota
UniRef90_A0A545SB88,NarH_Halobacteriota
UniRef90_A0A0M2U7X6,NarH_Halobacteriota
UniRef90_A0A523C0S8,NarH_Halobacteriota
UniRef90_A0A1F9CFC9,NarH_Halobacteriota
UniRef90_A0A7C1U0Z8,NarH_Halobacteriota
UniRef90_A0A0B5B882,NarH_Halobacteriota
UniRef90_UPI00068ADEF5,NarH_Halobacteriota
UniRef90_A0A0M2UR05,NarH_Halobacteriota
UniRef90_A0A1V6M045,NarH_Halobacteriota
UniRef90_A0A5E4KRJ8,NarH_Halobacteriota
UniRef90_A0A5E4KEU3,NarH_Halobacteriota
UniRef90_A0A5E4KX29,NarH_Halobacteriota
UniRef90_A0A5E4HQX5,NarH_Halobacteriota
UniRef90_A0A5E4L1W5,NarH_Halobacteriota
UniRef90_A0A3A0EW50,NarH_Halobacteriota
UniRef90_A0A521WI86,NarH_Halobacteriota
UniRef90_A0A661EP86,NarH_Halobacteriota
UniRef90_A0A7D7Q1C9,NarH_Halobacteriota
UniRef90_A0A1E4LUP7,NarH_Halobacteriota
UniRef90_UPI00037D4799,NarH_Halobacteriota
UniRef90_Q5NZV1,NarH_Halobacteriota
UniRef90_Q5P5I1,NarH_Halobacteriota
UniRef90_UPI001C737431,NarH_Halobacteriota
UniRef90_A0A6J4FLQ5,NarH_Halobacteriota
UniRef90_A0A6L4YID5,NarH_Halobacteriota
UniRef90_A0A6S6XWC0,NarH_Halobacteriota
UniRef90_A0A557SFG0,NarH_Halobacteriota
UniRef90_Q47CW7,NarH_Halobacteriota
UniRef90_Q4G1W2,NarH_Halobacteriota
UniRef90_A0A2N6B1B4,NarH_Halobacteriota
UniRef90_A0A2U1VWZ4,NarH_Halobacteriota
UniRef90_A0A447D201,NarH_Halobacteriota
UniRef90_A0A1W6CTD1,NarH_Halobacteriota
UniRef90_A0A6J4FN94,NarH_Halobacteriota
UniRef90_A0A0F7JUV8,NarH_Halobacteriota
UniRef90_A0A0B0Q0T8,NarH_Halobacteriota
UniRef90_A0A0T6W2P9,NarH_Halobacteriota
UniRef90_A0A3D4UA80,NarH_Halobacteriota
UniRef90_A0A6S6XUS4,NarH_Halobacteriota
UniRef90_H9NNA2,NarH_Halobacteriota
UniRef90_A0A5C7N0Q8,NarH_Halobacteriota
UniRef90_A0A523G2M2,NarH_Halobacteriota
UniRef90_A0A6H9HV93,NarH_Halobacteriota
UniRef90_A0A2E9D5J2,NarH_Halobacteriota
UniRef90_A0A2D6XPY9,NarH_Halobacteriota
UniRef90_A0A7C7IDU8,NarH_Halobacteriota
UniRef90_A0A524KJY9,NarH_Halobacteriota
UniRef90_A0A7S6N7B2,NarH_Halobacteriota
UniRef90_A0A3M1S3M5,NarH_Halobacteriota
UniRef90_A0A2E9JZN1,NarH_Halobacteriota
UniRef90_A0A523MNI8,NarH_Halobacteriota
UniRef90_A0A343TLN7,NarH_Halobacteriota
UniRef90_A0A7D5HZ98,NarH_Halobacteriota
UniRef90_A0A897NP59,NarH_Halobacteriota
UniRef90_C7NNI6,NarH_Halobacteriota
UniRef90_UPI0010924E81,NarH_Halobacteriota
UniRef90_V4HPN2,NarH_Halobacteriota
NARH_Haloferax_mediterranei_I3R9M8,NarH_Halobacteriota
UniRef90_A0A1G9YLW6,NarH_Halobacteriota
UniRef90_E4NV36,NarH_Halobacteriota
UniRef90_M0CI26,NarH_Halobacteriota
UniRef90_UPI001CF02679,NarH_Halobacteriota
UniRef90_A0A6G8T7B5,NarH_Halobacteriota
UniRef90_A0A345EEY2,NarH_Halobacteriota
UniRef90_Q5V2V5,NarH_Halobacteriota
UniRef90_UPI000374ABF1,NarH_Halobacteriota
UniRef90_UPI001C73B6EB,NarH_Halobacteriota
UniRef90_A0A1I6K7U8,NarH_Halobacteriota
UniRef90_UPI001CF0D458,NarH_Halobacteriota
UniRef90_M0MK42,NarH_Halobacteriota
UniRef90_UPI000E2128FC,NarH_Halobacteriota
UniRef90_A0A1D2QI56,NarH_Halobacteriota
UniRef90_A0A1H8UQL3,NarH_Halobacteriota
UniRef90_A0A1H8NCC3,NarH_Halobacteriota
UniRef90_A0A256H6C6,NarH_Halobacteriota
UniRef90_A0A1H5TD21,NarH_Halobacteriota
UniRef90_UPI001391C62F,NarH_Halobacteriota
UniRef90_A0A6A9T7B4,NarH_Halobacteriota
UniRef90_A0A6B0SDY7,NarH_Halobacteriota
UniRef90_A0A544QMG3,NarH_Halobacteriota
UniRef90_UPI0010A9290D,NarH_Halobacteriota
UniRef90_A0A1G1EB73,NarH_Halobacteriota
UniRef90_A0A3A4PBE9,NarH_Halobacteriota
UniRef90_A0A419F7A5,NarH_Halobacteriota
UniRef90_A0A7C4X1L7,NarH_Halobacteriota
UniRef90_A0A1W9PZZ5,NarH_Halobacteriota
UniRef90_A8ZSU3,NarH_Halobacteriota
UniRef90_A0A1F4AQL2,NarH_Halobacteriota
UniRef90_A0A848YC65,NarH_Halobacteriota
UniRef90_A0A849EEY1,NarH_Halobacteriota
UniRef90_UPI0014214FED,NarH_Halobacteriota
UniRef90_A0A1I5WQ55,NarH_Halobacteriota
UniRef90_UPI001C8ECF6F,NarH_Halobacteriota
UniRef90_A0A096ZNX0,NarH_Halobacteriota
UniRef90_A0A2N2V6I4,NarH_Halobacteriota
UniRef90_UPI0018E4E8E4,NarH_Halobacteriota
UniRef90_A0A8A8V9P1,NarH_Halobacteriota
UniRef90_A0A557SDP3,NarH_Halobacteriota
UniRef90_T0ATU6,NarH_Halobacteriota
UniRef90_A0A1F3Q529,NarH_Halobacteriota
UniRef90_A0A2M7VRB3,NarH_Halobacteriota
UniRef90_A0A1F8RWD5,NarH_Halobacteriota
UniRef90_A0A0F9E2P9,NarH_Halobacteriota
UniRef90_A0A523ZAK0,NarH_Halobacteriota
UniRef90_A0A521X318,NarH_Halobacteriota
UniRef90_A0A2E8J8Z5,NarH_Halobacteriota
UniRef90_A0A3A0FRD7,NarH_Halobacteriota
UniRef90_A0A1F8XEY5,NarH_Halobacteriota
UniRef90_A0A7C5VS54,NarH_Halobacteriota
UniRef90_A0A7C5RPT9,NarH_Halobacteriota
UniRef90_A0A521XTY8,NarH_Halobacteriota
UniRef90_A0A661URI7,NarH_Halobacteriota
UniRef90_A0A0F8ZTF8,NarH_Halobacteriota
UniRef90_A0A523ZDZ7,NarH_Halobacteriota
UniRef90_A0A523ZAW9,NarH_Halobacteriota
UniRef90_A0A661USN1,NarH_Halobacteriota
UniRef90_A0A2E8KBK7,NarH_Halobacteriota
UniRef90_A0A399Y1H7,NarH_Halobacteriota
UniRef90_A0A521X4L4,NarH_Halobacteriota
UniRef90_A0A1F8RWA9,NarH_Halobacteriota
UniRef90_A0A399Y0F2,NarH_Halobacteriota
UniRef90_A0A6G0AB33,NarH_Halobacteriota
UniRef90_A0A7Y3PJ07,NarH_Halobacteriota
UniRef90_A0A3M0ZII5,NarH_Halobacteriota
UniRef90_H9NNA8,NarH_Halobacteriota
UniRef90_A0A6S6Y9J3,NarH_Halobacteriota
UniRef90_A0A3Q8HSG3,NarH_Halobacteriota
UniRef90_A0A6S6XWT1,NarH_Halobacteriota
UniRef90_A0A3M0ZJ16,NarH_Halobacteriota
UniRef90_A0A2D6BSL7,NarH_Halobacteriota
UniRef90_A0A2E7XCW0,NarH_Halobacteriota
UniRef90_A0A2E8KB72,NarH_Halobacteriota
UniRef90_A0A2E8J3D6,NarH_Halobacteriota
UniRef90_A0A2E8K687,NarH_Halobacteriota
UniRef90_A0A127FAV4,NarH_Halobacteriota
UniRef90_A0A6S6Y264,NarH_Halobacteriota
UniRef90_A0A518UDV3,NarH_Halobacteriota
UniRef90_A0A6S6Y1P0,NarH_Halobacteriota
UniRef90_H9NN90,NarH_Halobacteriota
UniRef90_Q9YCG3,NarH_Thermoproteota
UniRef90_A0A7L4PAN4,NarH_Thermoproteota
AET32224_nxrB_narH_Pyrobaculum_ferrireducens,NarH_Thermoproteota
UniRef90_Q8ZSS0,NarH_Thermoproteota
UniRef90_A0A6B2CVR0,NarH_Thermoproteota
UniRef90_A0A7C5T6V4,NarH_Thermoproteota
UniRef90_A3MXF5,NarH_Thermoproteota
CRI68047|Thiocapsa_sp_KS1,NxrB_Gammaproteobacteria
UniRef90_A0A2T5BP25,NxrB_Gammaproteobacteria
UniRef90_A0A2E8KCK5,NxrB_Gammaproteobacteria
UniRef90_A0A2D6MZ63,NxrB_Gammaproteobacteria
UniRef90_A0A843S083,NxrB_Gammaproteobacteria
UniRef90_A0A7C5L6L3,NxrB_Gammaproteobacteria
UniRef90_A0A2D5UU94,NxrB_Gammaproteobacteria
UniRef90_A0A2D6WKJ9,NxrB_Gammaproteobacteria
UniRef90_A0A2H5WXP7,NxrB_Gammaproteobacteria
UniRef90_H5SMI7,NxrB_Gammaproteobacteria
UniRef90_A0A521WDF2,NxrB_Gammaproteobacteria
